,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,sunrise,codesum
1011,17,2014-10-08,87.0,67.0,77.0,68.0,71.0,0.0,12.0,0.0,0.0,29.29,29.97,7.1,17.0,7.6,2014,10,8,-,-, 
1012,17,2014-10-09,88.0,69.0,79.0,68.0,71.0,0.0,14.0,0.0,0.0,29.22,29.91,6.4,18.0,6.9,2014,10,9,-,-, 
1013,17,2014-10-10,77.0,53.0,65.0,60.0,62.0,0.0,0.0,0.0,1.32,29.29,29.97,5.8,3.0,9.0,2014,10,10,-,-,RA BR VCTS
1014,17,2014-10-11,56.0,50.0,53.0,51.0,52.0,12.0,0.0,0.0,0.35,29.38,30.07,7.1,2.0,7.2,2014,10,11,-,-,RA BR
1015,17,2014-10-12,66.0,54.0,60.0,55.0,56.0,5.0,0.0,0.0,0.01,29.1,29.83,7.1,17.0,7.3,2014,10,12,-,-,RA BR
1016,17,2014-10-13,66.0,56.0,61.0,55.0,57.0,4.0,0.0,0.0,1.28,29.01,29.68,2.1,30.0,6.0,2014,10,13,-,-,TSRA RA BR VCTS
1017,17,2014-10-14,71.0,46.0,59.0,43.0,51.0,6.0,0.0,0.0,0.0,29.29,29.95,3.6,31.0,5.9,2014,10,14,-,-, 
1018,17,2014-10-15,74.0,41.0,58.0,44.0,50.0,7.0,0.0,0.0,0.0,29.34,30.04,0.3,25.0,1.7,2014,10,15,-,-, 
1019,17,2014-10-16,86.0,45.0,66.0,50.0,56.0,0.0,1.0,0.0,0.0,29.14,29.85,4.8,19.0,5.3,2014,10,16,-,-, 
1020,17,2014-10-17,78.0,53.0,66.0,49.0,56.0,0.0,1.0,0.0,0.0,29.32,29.99,6.2,1.0,6.5,2014,10,17,-,-, 
1021,17,2014-10-18,69.0,49.0,59.0,47.0,52.0,6.0,0.0,0.0,0.0,29.49,30.17,4.6,1.0,4.9,2014,10,18,-,-, 
1022,17,2014-10-19,73.0,45.0,59.0,50.0,54.0,6.0,0.0,0.0,0.0,29.43,30.14,4.0,18.0,4.1,2014,10,19,-,-, 
1023,17,2014-10-20,77.0,56.0,67.0,57.0,60.0,0.0,2.0,0.0,0.03,29.37,30.07,1.0,13.0,2.3,2014,10,20,-,-,RA BR
1024,17,2014-10-21,82.0,56.0,69.0,60.0,62.0,0.0,4.0,0.0,0.0,29.39,30.08,1.0,13.0,1.6,2014,10,21,-,-,BR
1025,17,2014-10-22,79.0,56.0,68.0,58.0,62.0,0.0,3.0,0.0,0.02,29.44,30.14,5.2,17.0,5.3,2014,10,22,-,-,RA FG BR
1026,17,2014-10-23,70.0,59.0,65.0,57.0,60.0,0.0,0.0,0.0,0.16,29.44,30.14,5.0,17.0,5.0,2014,10,23,-,-,RA
1027,17,2014-10-24,82.0,55.0,69.0,59.0,62.0,0.0,4.0,0.0,0.0,29.39,30.09,5.1,19.0,5.1,2014,10,24,-,-,BR
1028,17,2014-10-25,88.0,57.0,73.0,61.0,64.0,0.0,8.0,0.0,0.0,29.34,30.05,2.6,19.0,2.8,2014,10,25,-,-,BR
1029,17,2014-10-26,88.0,57.0,73.0,58.0,64.0,0.0,8.0,0.0,0.0,29.15,29.87,8.9,19.0,9.0,2014,10,26,-,-,BR
1030,17,2014-10-27,82.0,67.0,75.0,57.0,63.0,0.0,10.0,0.0,0.05,29.11,29.77,8.7,20.0,10.8,2014,10,27,-,-,TS
1031,17,2014-10-28,70.0,45.0,58.0,44.0,51.0,7.0,0.0,0.0,0.04,29.45,30.11,3.9,2.0,4.8,2014,10,28,-,-, 
1032,17,2014-10-29,73.0,39.0,56.0,42.0,48.0,9.0,0.0,0.0,0.0,29.5,30.19,0.9,19.0,1.4,2014,10,29,-,-, 
1033,17,2014-10-30,77.0,43.0,60.0,41.0,50.0,5.0,0.0,0.0,0.0,29.45,30.14,2.6,32.0,5.1,2014,10,30,-,-, 
1034,17,2014-10-31,59.0,34.0,47.0,32.0,41.0,18.0,0.0,0.0,0.0,29.72,30.39,9.2,1.0,9.3,2014,10,31,-,-,RA
