,date,units
52860,2013-05-13,11
52861,2013-05-13,81
52862,2013-05-13,38
52863,2013-05-13,23
52864,2013-05-13,5
52865,2013-05-13,23
52866,2013-05-13,1
52867,2013-05-13,57
52868,2013-05-13,4
52869,2013-05-13,58
52870,2013-05-13,50
52871,2013-05-13,56
52872,2013-05-13,62
52873,2013-05-13,9
52874,2013-05-13,70
52875,2013-05-13,61
52876,2013-05-14,17
52877,2013-05-14,2
52878,2013-05-14,10
52879,2013-05-14,44
52880,2013-05-14,46
52881,2013-05-14,17
52882,2013-05-14,1
52883,2013-05-14,33
52884,2013-05-14,3
52885,2013-05-14,32
52886,2013-05-14,60
52887,2013-05-14,40
52888,2013-05-14,49
52889,2013-05-14,82
52890,2013-05-14,13
52891,2013-05-14,1
52892,2013-05-14,26
52893,2013-05-14,1
52894,2013-05-14,64
52895,2013-05-14,1
52896,2013-05-15,38
52897,2013-05-15,6
52898,2013-05-15,77
52899,2013-05-15,18
52900,2013-05-15,13
52901,2013-05-15,1
52902,2013-05-15,33
52903,2013-05-15,3
52904,2013-05-15,6
52905,2013-05-15,53
52906,2013-05-15,47
52907,2013-05-15,23
52908,2013-05-15,47
52909,2013-05-15,14
52910,2013-05-15,18
52911,2013-05-15,1
52912,2013-05-15,73
52913,2013-05-15,2
52914,2013-05-16,54
52915,2013-05-16,1
52916,2013-05-16,10
52917,2013-05-16,64
52918,2013-05-16,15
52919,2013-05-16,13
52920,2013-05-16,1
52921,2013-05-16,31
52922,2013-05-16,7
52923,2013-05-16,3
52924,2013-05-16,42
52925,2013-05-16,52
52926,2013-05-16,33
52927,2013-05-16,66
52928,2013-05-16,7
52929,2013-05-16,44
52930,2013-05-16,45
52931,2013-05-17,40
52932,2013-05-17,11
52933,2013-05-17,70
52934,2013-05-17,1
52935,2013-05-17,11
52936,2013-05-17,14
52937,2013-05-17,1
52938,2013-05-17,1
52939,2013-05-17,30
52940,2013-05-17,4
52941,2013-05-17,20
52942,2013-05-17,40
52943,2013-05-17,41
52944,2013-05-17,22
52945,2013-05-17,82
52946,2013-05-17,7
52947,2013-05-17,1
52948,2013-05-17,29
52949,2013-05-17,77
52950,2013-05-17,4
52951,2013-05-18,40
52952,2013-05-18,11
52953,2013-05-18,63
52954,2013-05-18,7
52955,2013-05-18,23
52956,2013-05-18,1
52957,2013-05-18,1
52958,2013-05-18,29
52959,2013-05-18,36
52960,2013-05-18,1
52961,2013-05-18,9
52962,2013-05-18,50
52963,2013-05-18,41
52964,2013-05-18,27
52965,2013-05-18,80
52966,2013-05-18,17
52967,2013-05-18,40
52968,2013-05-18,101
52969,2013-05-18,1
52970,2013-05-19,24
52971,2013-05-19,18
52972,2013-05-19,89
52973,2013-05-19,14
52974,2013-05-19,18
52975,2013-05-19,1
52976,2013-05-19,1
52977,2013-05-19,23
52978,2013-05-19,4
52979,2013-05-19,66
52980,2013-05-19,1
52981,2013-05-19,2
52982,2013-05-19,62
52983,2013-05-19,50
52984,2013-05-19,67
52985,2013-05-19,81
52986,2013-05-19,18
52987,2013-05-19,49
52988,2013-05-19,4
52989,2013-05-19,98
52990,2013-05-19,1
52991,2013-05-20,29
52992,2013-05-20,10
52993,2013-05-20,69
52994,2013-05-20,11
52995,2013-05-20,12
52996,2013-05-20,2
52997,2013-05-20,1
52998,2013-05-20,15
52999,2013-05-20,35
53000,2013-05-20,1
53001,2013-05-20,7
53002,2013-05-20,35
53003,2013-05-20,33
53004,2013-05-20,42
53005,2013-05-20,75
53006,2013-05-20,10
53007,2013-05-20,1
53008,2013-05-20,51
53009,2013-05-20,78
53010,2013-05-20,3
53011,2013-05-20,1
53012,2013-05-21,38
53013,2013-05-21,4
53014,2013-05-21,52
53015,2013-05-21,16
53016,2013-05-21,28
53017,2013-05-21,2
53018,2013-05-21,26
53019,2013-05-21,3
53020,2013-05-21,49
53021,2013-05-21,1
53022,2013-05-21,5
53023,2013-05-21,65
53024,2013-05-21,49
53025,2013-05-21,26
53026,2013-05-21,75
53027,2013-05-21,5
53028,2013-05-21,48
53029,2013-05-21,88
53030,2013-05-21,1
53031,2013-05-22,58
53032,2013-05-22,59
53033,2013-05-22,24
53034,2013-05-22,13
53035,2013-05-22,33
53036,2013-05-22,2
53037,2013-05-22,23
53038,2013-05-22,42
53039,2013-05-22,53
53040,2013-05-22,16
53041,2013-05-22,77
53042,2013-05-22,18
53043,2013-05-22,2
53044,2013-05-22,54
53045,2013-05-22,99
53046,2013-05-22,3
53047,2013-05-23,37
53048,2013-05-23,6
53049,2013-05-23,74
53050,2013-05-23,16
53051,2013-05-23,8
53052,2013-05-23,2
53053,2013-05-23,1
53054,2013-05-23,29
53055,2013-05-23,36
53056,2013-05-23,4
53057,2013-05-23,30
53058,2013-05-23,44
53059,2013-05-23,44
53060,2013-05-23,70
53061,2013-05-23,13
53062,2013-05-23,46
53063,2013-05-23,82
53064,2013-05-23,1
53065,2013-05-24,32
53066,2013-05-24,11
53067,2013-05-24,76
53068,2013-05-24,6
53069,2013-05-24,15
53070,2013-05-24,28
53071,2013-05-24,3
53072,2013-05-24,32
53073,2013-05-24,4
53074,2013-05-24,34
53075,2013-05-24,46
53076,2013-05-24,26
53077,2013-05-24,85
53078,2013-05-24,10
53079,2013-05-24,1
53080,2013-05-24,38
53081,2013-05-24,83
53082,2013-05-24,1
53083,2013-05-25,69
53084,2013-05-25,1
53085,2013-05-25,10
53086,2013-05-25,51
53087,2013-05-25,13
53088,2013-05-25,15
53089,2013-05-25,17
53090,2013-05-25,3
53091,2013-05-25,20
53092,2013-05-25,1
53093,2013-05-25,30
53094,2013-05-25,52
53095,2013-05-25,83
53096,2013-05-25,118
53097,2013-05-25,13
53098,2013-05-25,2
53099,2013-05-25,15
53100,2013-05-25,100
53101,2013-05-25,2
53102,2013-05-26,47
53103,2013-05-26,2
53104,2013-05-26,5
53105,2013-05-26,77
53106,2013-05-26,18
53107,2013-05-26,14
53108,2013-05-26,1
53109,2013-05-26,18
53110,2013-05-26,1
53111,2013-05-26,29
53112,2013-05-26,2
53113,2013-05-26,1
53114,2013-05-26,49
53115,2013-05-26,50
53116,2013-05-26,69
53117,2013-05-26,86
53118,2013-05-26,13
53119,2013-05-26,1
53120,2013-05-26,93
53121,2013-05-26,86
53122,2013-06-03,41
53123,2013-06-03,11
53124,2013-06-03,71
53125,2013-06-03,8
53126,2013-06-03,21
53127,2013-06-03,38
53128,2013-06-03,2
53129,2013-06-03,31
53130,2013-06-03,1
53131,2013-06-03,3
53132,2013-06-03,101
53133,2013-06-03,59
53134,2013-06-03,73
53135,2013-06-03,89
53136,2013-06-03,18
53137,2013-06-03,83
53138,2013-06-03,133
53139,2013-06-03,1
53140,2013-06-04,51
53141,2013-06-04,2
53142,2013-06-04,7
53143,2013-06-04,64
53144,2013-06-04,12
53145,2013-06-04,22
53146,2013-06-04,32
53147,2013-06-04,1
53148,2013-06-04,39
53149,2013-06-04,5
53150,2013-06-04,68
53151,2013-06-04,57
53152,2013-06-04,81
53153,2013-06-04,71
53154,2013-06-04,13
53155,2013-06-04,64
53156,2013-06-04,101
53157,2013-06-04,1
53158,2013-06-05,87
53159,2013-06-05,6
53160,2013-06-05,68
53161,2013-06-05,73
53162,2013-06-05,11
53163,2013-06-05,15
53164,2013-06-05,1
53165,2013-06-05,38
53166,2013-06-05,1
53167,2013-06-05,2
53168,2013-06-05,107
53169,2013-06-05,14
53170,2013-06-05,77
53171,2013-06-05,96
53172,2013-06-05,11
53173,2013-06-05,2
53174,2013-06-05,47
53175,2013-06-05,130
53176,2013-06-05,1
53177,2013-06-06,27
53178,2013-06-06,12
53179,2013-06-06,65
53180,2013-06-06,19
53181,2013-06-06,11
53182,2013-06-06,25
53183,2013-06-06,2
53184,2013-06-06,31
53185,2013-06-06,2
53186,2013-06-06,75
53187,2013-06-06,43
53188,2013-06-06,27
53189,2013-06-06,81
53190,2013-06-06,7
53191,2013-06-06,42
53192,2013-06-06,77
53193,2013-06-06,4
53194,2013-06-07,32
53195,2013-06-07,10
53196,2013-06-07,85
53197,2013-06-07,20
53198,2013-06-07,11
53199,2013-06-07,1
53200,2013-06-07,38
53201,2013-06-07,2
53202,2013-06-07,29
53203,2013-06-07,1
53204,2013-06-07,41
53205,2013-06-07,53
53206,2013-06-07,72
53207,2013-06-07,81
53208,2013-06-07,10
53209,2013-06-07,2
53210,2013-06-07,67
53211,2013-06-07,69
53212,2013-06-07,1
53213,2013-06-08,42
53214,2013-06-08,2
53215,2013-06-08,9
53216,2013-06-08,81
53217,2013-06-08,2
53218,2013-06-08,4
53219,2013-06-08,12
53220,2013-06-08,3
53221,2013-06-08,17
53222,2013-06-08,38
53223,2013-06-08,7
53224,2013-06-08,37
53225,2013-06-08,53
53226,2013-06-08,67
53227,2013-06-08,75
53228,2013-06-08,13
53229,2013-06-08,52
53230,2013-06-08,90
53231,2013-06-08,1
53232,2013-06-09,36
53233,2013-06-09,8
53234,2013-06-09,84
53235,2013-06-09,28
53236,2013-06-09,19
53237,2013-06-09,1
53238,2013-06-09,32
53239,2013-06-09,1
53240,2013-06-09,47
53241,2013-06-09,1
53242,2013-06-09,3
53243,2013-06-09,91
53244,2013-06-09,67
53245,2013-06-09,51
53246,2013-06-09,81
53247,2013-06-09,20
53248,2013-06-09,48
53249,2013-06-09,94
53250,2013-06-09,1
53251,2013-06-10,38
53252,2013-06-10,14
53253,2013-06-10,78
53254,2013-06-10,44
53255,2013-06-10,22
53256,2013-06-10,34
53257,2013-06-10,2
53258,2013-06-10,38
53259,2013-06-10,95
53260,2013-06-10,33
53261,2013-06-10,92
53262,2013-06-10,100
53263,2013-06-10,10
53264,2013-06-10,2
53265,2013-06-10,117
53266,2013-06-10,135
53267,2013-06-11,26
53268,2013-06-11,2
53269,2013-06-11,14
53270,2013-06-11,52
53271,2013-06-11,9
53272,2013-06-11,20
53273,2013-06-11,1
53274,2013-06-11,1
53275,2013-06-11,12
53276,2013-06-11,2
53277,2013-06-11,26
53278,2013-06-11,3
53279,2013-06-11,2
53280,2013-06-11,49
53281,2013-06-11,56
53282,2013-06-11,75
53283,2013-06-11,88
53284,2013-06-11,4
53285,2013-06-11,41
53286,2013-06-11,107
53287,2013-06-11,2
53288,2013-06-12,38
53289,2013-06-12,4
53290,2013-06-12,74
53291,2013-06-12,1
53292,2013-06-12,13
53293,2013-06-12,17
53294,2013-06-12,1
53295,2013-06-12,21
53296,2013-06-12,1
53297,2013-06-12,32
53298,2013-06-12,2
53299,2013-06-12,1
53300,2013-06-12,28
53301,2013-06-12,46
53302,2013-06-12,18
53303,2013-06-12,81
53304,2013-06-12,8
53305,2013-06-12,25
53306,2013-06-12,85
53307,2013-06-12,4
53308,2013-06-20,21
53309,2013-06-20,2
53310,2013-06-20,11
53311,2013-06-20,73
53312,2013-06-20,15
53313,2013-06-20,14
53314,2013-06-20,26
53315,2013-06-20,29
53316,2013-06-20,2
53317,2013-06-20,42
53318,2013-06-20,49
53319,2013-06-20,29
53320,2013-06-20,65
53321,2013-06-20,16
53322,2013-06-20,20
53323,2013-06-20,85
53324,2013-06-20,1
53325,2013-06-21,51
53326,2013-06-21,6
53327,2013-06-21,59
53328,2013-06-21,14
53329,2013-06-21,10
53330,2013-06-21,1
53331,2013-06-21,1
53332,2013-06-21,22
53333,2013-06-21,4
53334,2013-06-21,36
53335,2013-06-21,2
53336,2013-06-21,44
53337,2013-06-21,42
53338,2013-06-21,59
53339,2013-06-21,86
53340,2013-06-21,9
53341,2013-06-21,53
53342,2013-06-21,111
53343,2013-06-21,1
53344,2013-06-22,29
53345,2013-06-22,14
53346,2013-06-22,77
53347,2013-06-22,10
53348,2013-06-22,10
53349,2013-06-22,1
53350,2013-06-22,30
53351,2013-06-22,1
53352,2013-06-22,41
53353,2013-06-22,3
53354,2013-06-22,33
53355,2013-06-22,31
53356,2013-06-22,39
53357,2013-06-22,110
53358,2013-06-22,18
53359,2013-06-22,2
53360,2013-06-22,22
53361,2013-06-22,1
53362,2013-06-22,93
53363,2013-06-22,3
53364,2013-06-23,81
53365,2013-06-23,12
53366,2013-06-23,83
53367,2013-06-23,10
53368,2013-06-23,27
53369,2013-06-23,29
53370,2013-06-23,2
53371,2013-06-23,43
53372,2013-06-23,1
53373,2013-06-23,3
53374,2013-06-23,23
53375,2013-06-23,63
53376,2013-06-23,49
53377,2013-06-23,131
53378,2013-06-23,15
53379,2013-06-23,62
53380,2013-06-23,81
53381,2013-06-23,1
53382,2013-06-24,40
53383,2013-06-24,13
53384,2013-06-24,69
53385,2013-06-24,4
53386,2013-06-24,25
53387,2013-06-24,1
53388,2013-06-24,43
53389,2013-06-24,2
53390,2013-06-24,35
53391,2013-06-24,6
53392,2013-06-24,2
53393,2013-06-24,27
53394,2013-06-24,35
53395,2013-06-24,30
53396,2013-06-24,80
53397,2013-06-24,7
53398,2013-06-24,32
53399,2013-06-24,1
53400,2013-06-24,84
53401,2013-06-24,1
53402,2013-06-25,40
53403,2013-06-25,8
53404,2013-06-25,66
53405,2013-06-25,11
53406,2013-06-25,12
53407,2013-06-25,1
53408,2013-06-25,17
53409,2013-06-25,1
53410,2013-06-25,37
53411,2013-06-25,26
53412,2013-06-25,38
53413,2013-06-25,32
53414,2013-06-25,83
53415,2013-06-25,6
53416,2013-06-25,1
53417,2013-06-25,37
53418,2013-06-25,59
53419,2013-06-25,1
53420,2013-06-26,32
53421,2013-06-26,3
53422,2013-06-26,63
53423,2013-06-26,49
53424,2013-06-26,12
53425,2013-06-26,1
53426,2013-06-26,13
53427,2013-06-26,2
53428,2013-06-26,43
53429,2013-06-26,1
53430,2013-06-26,17
53431,2013-06-26,61
53432,2013-06-26,35
53433,2013-06-26,86
53434,2013-06-26,13
53435,2013-06-26,37
53436,2013-06-26,86
53437,2013-06-26,1
53438,2013-06-27,11
53439,2013-06-27,51
53440,2013-06-27,10
53441,2013-06-27,13
53442,2013-06-27,16
53443,2013-06-27,1
53444,2013-06-27,40
53445,2013-06-27,1
53446,2013-06-27,23
53447,2013-06-27,40
53448,2013-06-27,56
53449,2013-06-27,87
53450,2013-06-27,9
53451,2013-06-27,1
53452,2013-06-27,24
53453,2013-06-27,70
53454,2013-06-27,2
53455,2013-06-28,46
53456,2013-06-28,67
53457,2013-06-28,19
53458,2013-06-28,15
53459,2013-06-28,30
53460,2013-06-28,2
53461,2013-06-28,32
53462,2013-06-28,1
53463,2013-06-28,22
53464,2013-06-28,47
53465,2013-06-28,23
53466,2013-06-28,94
53467,2013-06-28,13
53468,2013-06-28,44
53469,2013-06-28,111
53470,2013-06-28,1
53471,2013-06-29,30
53472,2013-06-29,9
53473,2013-06-29,88
53474,2013-06-29,7
53475,2013-06-29,14
53476,2013-06-29,29
53477,2013-06-29,3
53478,2013-06-29,45
53479,2013-06-29,4
53480,2013-06-29,33
53481,2013-06-29,30
53482,2013-06-29,51
53483,2013-06-29,103
53484,2013-06-29,12
53485,2013-06-29,81
53486,2013-06-29,113
53487,2013-06-30,78
53488,2013-06-30,15
53489,2013-06-30,101
53490,2013-06-30,24
53491,2013-06-30,19
53492,2013-06-30,36
53493,2013-06-30,1
53494,2013-06-30,57
53495,2013-06-30,4
53496,2013-06-30,23
53497,2013-06-30,80
53498,2013-06-30,85
53499,2013-06-30,104
53500,2013-06-30,14
53501,2013-06-30,1
53502,2013-06-30,65
53503,2013-06-30,93
53504,2013-06-30,1
53505,2013-07-01,65
53506,2013-07-01,11
53507,2013-07-01,108
53508,2013-07-01,18
53509,2013-07-01,22
53510,2013-07-01,18
53511,2013-07-01,1
53512,2013-07-01,49
53513,2013-07-01,1
53514,2013-07-01,5
53515,2013-07-01,43
53516,2013-07-01,49
53517,2013-07-01,56
53518,2013-07-01,122
53519,2013-07-01,13
53520,2013-07-01,3
53521,2013-07-01,63
53522,2013-07-01,186
53523,2013-07-01,2
53524,2013-07-02,62
53525,2013-07-02,13
53526,2013-07-02,44
53527,2013-07-02,3
53528,2013-07-02,17
53529,2013-07-02,2
53530,2013-07-02,34
53531,2013-07-02,2
53532,2013-07-02,43
53533,2013-07-02,1
53534,2013-07-02,1
53535,2013-07-02,10
53536,2013-07-02,48
53537,2013-07-02,62
53538,2013-07-02,90
53539,2013-07-02,12
53540,2013-07-02,2
53541,2013-07-02,25
53542,2013-07-02,80
53543,2013-07-03,41
53544,2013-07-03,76
53545,2013-07-03,10
53546,2013-07-03,16
53547,2013-07-03,2
53548,2013-07-03,17
53549,2013-07-03,3
53550,2013-07-03,36
53551,2013-07-03,4
53552,2013-07-03,31
53553,2013-07-03,48
53554,2013-07-03,13
53555,2013-07-03,92
53556,2013-07-03,15
53557,2013-07-03,10
53558,2013-07-03,115
53559,2013-07-03,2
53560,2013-07-04,48
53561,2013-07-04,60
53562,2013-07-04,5
53563,2013-07-04,14
53564,2013-07-04,2
53565,2013-07-04,24
53566,2013-07-04,35
53567,2013-07-04,2
53568,2013-07-04,15
53569,2013-07-04,39
53570,2013-07-04,14
53571,2013-07-04,80
53572,2013-07-04,13
53573,2013-07-04,1
53574,2013-07-04,63
53575,2013-07-04,80
53576,2013-07-04,2
53577,2013-07-05,71
53578,2013-07-05,1
53579,2013-07-05,87
53580,2013-07-05,26
53581,2013-07-05,19
53582,2013-07-05,37
53583,2013-07-05,4
53584,2013-07-05,32
53585,2013-07-05,10
53586,2013-07-05,60
53587,2013-07-05,97
53588,2013-07-05,109
53589,2013-07-05,6
53590,2013-07-05,1
53591,2013-07-05,61
53592,2013-07-05,192
53593,2013-07-06,33
53594,2013-07-06,4
53595,2013-07-06,2
53596,2013-07-06,78
53597,2013-07-06,26
53598,2013-07-06,5
53599,2013-07-06,27
53600,2013-07-06,59
53601,2013-07-06,29
53602,2013-07-06,54
53603,2013-07-06,40
53604,2013-07-06,82
53605,2013-07-06,11
53606,2013-07-06,51
53607,2013-07-06,1
53608,2013-07-06,107
53609,2013-07-06,3
53610,2013-07-07,63
53611,2013-07-07,13
53612,2013-07-07,99
53613,2013-07-07,3
53614,2013-07-07,36
53615,2013-07-07,21
53616,2013-07-07,1
53617,2013-07-07,39
53618,2013-07-07,3
53619,2013-07-07,45
53620,2013-07-07,2
53621,2013-07-07,55
53622,2013-07-07,59
53623,2013-07-07,61
53624,2013-07-07,129
53625,2013-07-07,10
53626,2013-07-07,2
53627,2013-07-07,36
53628,2013-07-07,1
53629,2013-07-07,106
53630,2013-07-07,3
53631,2013-07-08,33
53632,2013-07-08,15
53633,2013-07-08,70
53634,2013-07-08,25
53635,2013-07-08,16
53636,2013-07-08,2
53637,2013-07-08,1
53638,2013-07-08,20
53639,2013-07-08,4
53640,2013-07-08,51
53641,2013-07-08,1
53642,2013-07-08,45
53643,2013-07-08,41
53644,2013-07-08,43
53645,2013-07-08,89
53646,2013-07-08,16
53647,2013-07-08,49
53648,2013-07-08,94
53649,2013-07-09,40
53650,2013-07-09,1
53651,2013-07-09,8
53652,2013-07-09,86
53653,2013-07-09,27
53654,2013-07-09,12
53655,2013-07-09,48
53656,2013-07-09,1
53657,2013-07-09,40
53658,2013-07-09,8
53659,2013-07-09,84
53660,2013-07-09,44
53661,2013-07-09,56
53662,2013-07-09,85
53663,2013-07-09,6
53664,2013-07-09,57
53665,2013-07-09,81
53666,2013-07-09,4
53667,2013-07-10,36
53668,2013-07-10,3
53669,2013-07-10,4
53670,2013-07-10,53
53671,2013-07-10,16
53672,2013-07-10,27
53673,2013-07-10,41
53674,2013-07-10,43
53675,2013-07-10,47
53676,2013-07-10,45
53677,2013-07-10,29
53678,2013-07-10,120
53679,2013-07-10,10
53680,2013-07-10,91
53681,2013-07-10,1
53682,2013-07-10,135
53683,2013-07-10,1
53684,2013-07-11,30
53685,2013-07-11,3
53686,2013-07-11,51
53687,2013-07-11,1
53688,2013-07-11,26
53689,2013-07-11,19
53690,2013-07-11,3
53691,2013-07-11,24
53692,2013-07-11,6
53693,2013-07-11,42
53694,2013-07-11,1
53695,2013-07-11,1
53696,2013-07-11,47
53697,2013-07-11,34
53698,2013-07-11,12
53699,2013-07-11,86
53700,2013-07-11,12
53701,2013-07-11,1
53702,2013-07-11,49
53703,2013-07-11,85
53704,2013-07-11,1
53705,2013-07-12,45
53706,2013-07-12,4
53707,2013-07-12,3
53708,2013-07-12,53
53709,2013-07-12,1
53710,2013-07-12,15
53711,2013-07-12,13
53712,2013-07-12,1
53713,2013-07-12,28
53714,2013-07-12,32
53715,2013-07-12,27
53716,2013-07-12,54
53717,2013-07-12,66
53718,2013-07-12,132
53719,2013-07-12,13
53720,2013-07-12,118
53721,2013-07-12,1
53722,2013-07-12,100
53723,2013-07-12,3
53724,2013-07-13,43
53725,2013-07-13,65
53726,2013-07-13,26
53727,2013-07-13,17
53728,2013-07-13,29
53729,2013-07-13,4
53730,2013-07-13,63
53731,2013-07-13,38
53732,2013-07-13,46
53733,2013-07-13,23
53734,2013-07-13,116
53735,2013-07-13,10
53736,2013-07-13,1
53737,2013-07-13,73
53738,2013-07-13,87
53739,2013-07-13,1
53740,2013-07-14,33
53741,2013-07-14,2
53742,2013-07-14,99
53743,2013-07-14,1
53744,2013-07-14,7
53745,2013-07-14,31
53746,2013-07-14,2
53747,2013-07-14,33
53748,2013-07-14,1
53749,2013-07-14,45
53750,2013-07-14,49
53751,2013-07-14,70
53752,2013-07-14,95
53753,2013-07-14,133
53754,2013-07-14,22
53755,2013-07-14,2
53756,2013-07-14,112
53757,2013-07-14,117
53758,2013-07-14,2
53759,2013-07-15,25
53760,2013-07-15,4
53761,2013-07-15,81
53762,2013-07-15,11
53763,2013-07-15,16
53764,2013-07-15,25
53765,2013-07-15,3
53766,2013-07-15,59
53767,2013-07-15,1
53768,2013-07-15,14
53769,2013-07-15,22
53770,2013-07-15,37
53771,2013-07-15,86
53772,2013-07-15,12
53773,2013-07-15,1
53774,2013-07-15,59
53775,2013-07-15,103
53776,2013-07-15,1
53777,2013-07-16,51
53778,2013-07-16,50
53779,2013-07-16,4
53780,2013-07-16,14
53781,2013-07-16,4
53782,2013-07-16,1
53783,2013-07-16,41
53784,2013-07-16,1
53785,2013-07-16,43
53786,2013-07-16,1
53787,2013-07-16,18
53788,2013-07-16,39
53789,2013-07-16,40
53790,2013-07-16,103
53791,2013-07-16,17
53792,2013-07-16,109
53793,2013-07-16,91
53794,2013-07-16,2
53795,2013-07-17,49
53796,2013-07-17,53
53797,2013-07-17,19
53798,2013-07-17,9
53799,2013-07-17,1
53800,2013-07-17,47
53801,2013-07-17,2
53802,2013-07-17,34
53803,2013-07-17,3
53804,2013-07-17,41
53805,2013-07-17,39
53806,2013-07-17,43
53807,2013-07-17,82
53808,2013-07-17,5
53809,2013-07-17,1
53810,2013-07-17,45
53811,2013-07-17,96
53812,2013-07-17,1
53813,2013-07-18,54
53814,2013-07-18,76
53815,2013-07-18,17
53816,2013-07-18,17
53817,2013-07-18,1
53818,2013-07-18,15
53819,2013-07-18,7
53820,2013-07-18,30
53821,2013-07-18,1
53822,2013-07-18,26
53823,2013-07-18,19
53824,2013-07-18,37
53825,2013-07-18,89
53826,2013-07-18,9
53827,2013-07-18,28
53828,2013-07-18,1
53829,2013-07-18,87
53830,2013-07-18,2
53831,2013-07-19,11
53832,2013-07-19,67
53833,2013-07-19,28
53834,2013-07-19,10
53835,2013-07-19,1
53836,2013-07-19,27
53837,2013-07-19,1
53838,2013-07-19,33
53839,2013-07-19,3
53840,2013-07-19,40
53841,2013-07-19,51
53842,2013-07-19,6
53843,2013-07-19,87
53844,2013-07-19,9
53845,2013-07-19,1
53846,2013-07-19,52
53847,2013-07-19,2
53848,2013-07-19,114
53849,2013-07-19,5
53850,2013-07-20,23
53851,2013-07-20,1
53852,2013-07-20,64
53853,2013-07-20,4
53854,2013-07-20,22
53855,2013-07-20,2
53856,2013-07-20,55
53857,2013-07-20,1
53858,2013-07-20,41
53859,2013-07-20,1
53860,2013-07-20,3
53861,2013-07-20,46
53862,2013-07-20,30
53863,2013-07-20,41
53864,2013-07-20,125
53865,2013-07-20,18
53866,2013-07-20,1
53867,2013-07-20,51
53868,2013-07-20,108
53869,2013-07-21,58
53870,2013-07-21,2
53871,2013-07-21,21
53872,2013-07-21,25
53873,2013-07-21,18
53874,2013-07-21,2
53875,2013-07-21,44
53876,2013-07-21,2
53877,2013-07-21,49
53878,2013-07-21,4
53879,2013-07-21,19
53880,2013-07-21,37
53881,2013-07-21,52
53882,2013-07-21,126
53883,2013-07-21,19
53884,2013-07-21,1
53885,2013-07-21,91
53886,2013-07-21,120
53887,2013-07-21,1
53888,2013-07-22,18
53889,2013-07-22,1
53890,2013-07-22,78
53891,2013-07-22,13
53892,2013-07-22,16
53893,2013-07-22,1
53894,2013-07-22,46
53895,2013-07-22,3
53896,2013-07-22,56
53897,2013-07-22,2
53898,2013-07-22,8
53899,2013-07-22,4
53900,2013-07-22,40
53901,2013-07-22,32
53902,2013-07-22,100
53903,2013-07-22,14
53904,2013-07-22,2
53905,2013-07-22,58
53906,2013-07-22,56
53907,2013-07-22,2
53908,2013-07-23,40
53909,2013-07-23,86
53910,2013-07-23,16
53911,2013-07-23,22
53912,2013-07-23,1
53913,2013-07-23,35
53914,2013-07-23,2
53915,2013-07-23,35
53916,2013-07-23,2
53917,2013-07-23,33
53918,2013-07-23,32
53919,2013-07-23,77
53920,2013-07-23,62
53921,2013-07-23,7
53922,2013-07-23,75
53923,2013-07-23,69
53924,2013-07-23,2
53925,2013-07-24,22
53926,2013-07-24,3
53927,2013-07-24,45
53928,2013-07-24,10
53929,2013-07-24,23
53930,2013-07-24,3
53931,2013-07-24,20
53932,2013-07-24,15
53933,2013-07-24,47
53934,2013-07-24,35
53935,2013-07-24,54
53936,2013-07-24,86
53937,2013-07-24,6
53938,2013-07-24,1
53939,2013-07-25,46
53940,2013-07-25,50
53941,2013-07-25,1
53942,2013-07-25,7
53943,2013-07-25,16
53944,2013-07-25,1
53945,2013-07-25,28
53946,2013-07-25,2
53947,2013-07-25,36
53948,2013-07-25,20
53949,2013-07-25,46
53950,2013-07-25,51
53951,2013-07-25,58
53952,2013-07-25,6
53953,2013-07-25,34
53954,2013-07-25,86
53955,2013-07-26,70
53956,2013-07-26,2
53957,2013-07-26,58
53958,2013-07-26,22
53959,2013-07-26,21
53960,2013-07-26,23
53961,2013-07-26,1
53962,2013-07-26,31
53963,2013-07-26,22
53964,2013-07-26,32
53965,2013-07-26,102
53966,2013-07-26,94
53967,2013-07-26,11
53968,2013-07-26,1
53969,2013-07-26,14
53970,2013-07-26,97
53971,2013-07-26,1
53972,2013-07-26,1
53973,2013-07-27,35
53974,2013-07-27,2
53975,2013-07-27,93
53976,2013-07-27,1
