,date,station_nbr,store_nbr,item_nbr,units,depart,codesum
49077,2013-01-01,16,45,9,11,M, 
49078,2013-01-01,16,45,26,6,M, 
49079,2013-01-01,16,45,34,1,M, 
49080,2013-01-01,17,9,5,45,M,BR HZ
49081,2013-01-01,17,9,45,73,M,BR HZ
49082,2013-01-01,17,9,93,4,M,BR HZ
49083,2013-01-01,17,18,5,52,M,BR HZ
49084,2013-01-01,17,18,37,18,M,BR HZ
49085,2013-01-01,17,18,72,1,M,BR HZ
49086,2013-01-01,17,23,5,56,M,BR HZ
49087,2013-01-01,17,23,45,26,M,BR HZ
49088,2013-01-01,17,23,56,6,M,BR HZ
49089,2013-01-01,17,26,5,41,M,BR HZ
49090,2013-01-01,17,26,45,51,M,BR HZ
49091,2013-01-01,17,31,9,59,M,BR HZ
49092,2013-01-01,17,31,45,76,M,BR HZ
49093,2013-01-01,17,31,67,8,M,BR HZ
49094,2013-01-01,17,31,98,1,M,BR HZ
49095,2013-01-01,17,34,9,82,M,BR HZ
49096,2013-01-01,17,34,31,1,M,BR HZ
49097,2013-01-01,17,34,45,152,M,BR HZ
49098,2013-01-01,17,34,52,1,M,BR HZ
49099,2013-01-01,17,34,93,2,M,BR HZ
49100,2013-01-01,18,36,9,84,-4,RA HZ
49101,2013-01-01,18,36,30,2,-4,RA HZ
49102,2013-01-01,18,36,44,107,-4,RA HZ
49103,2013-01-01,19,30,16,55,-9, 
49104,2013-01-01,19,30,44,97,-9, 
49105,2013-01-01,19,30,65,1,-9, 
49106,2013-01-01,20,17,9,164,M,RA BR
49107,2013-01-01,20,17,37,83,M,RA BR
49108,2013-01-01,20,17,48,195,M,RA BR
49109,2013-01-02,1,1,9,13,M, 
49110,2013-01-02,1,1,28,8,M, 
49111,2013-01-02,1,1,51,2,M, 
49112,2013-01-02,2,16,16,62,-8, 
49113,2013-01-02,2,16,25,198,-8, 
49114,2013-01-02,2,16,50,2,-8, 
49115,2013-01-02,3,21,5,46,-8, 
49116,2013-01-02,3,21,44,75,-8, 
49117,2013-01-02,3,29,8,22,-8, 
49118,2013-01-02,3,29,41,24,-8, 
49119,2013-01-02,3,29,45,87,-8, 
49120,2013-01-02,3,33,9,159,-8, 
49121,2013-01-02,3,33,44,204,-8, 
49122,2013-01-02,4,8,5,34,-11, 
49123,2013-01-02,4,8,23,6,-11, 
49124,2013-01-02,4,8,59,1,-11, 
49125,2013-01-02,4,8,93,6,-11, 
49126,2013-01-02,4,8,100,1,-11, 
49127,2013-01-02,5,35,16,25,M, 
49128,2013-01-02,5,35,24,3,M, 
49129,2013-01-02,5,35,49,1,M, 
49130,2013-01-02,5,35,50,4,M, 
49131,2013-01-02,5,35,66,19,M, 
49132,2013-01-02,6,7,5,80,-10, 
49133,2013-01-02,6,7,23,22,-10, 
49134,2013-01-02,6,13,5,134,-10, 
49135,2013-01-02,6,13,36,103,-10, 
49136,2013-01-02,6,13,93,1,-10, 
49137,2013-01-02,7,3,5,31,M,HZ
49138,2013-01-02,7,3,45,80,M,HZ
49139,2013-01-02,7,20,5,71,M,HZ
49140,2013-01-02,7,20,18,1,M,HZ
49141,2013-01-02,7,20,41,38,M,HZ
49142,2013-01-02,7,28,5,34,M,HZ
49143,2013-01-02,7,28,35,5,M,HZ
49144,2013-01-02,7,28,45,53,M,HZ
49145,2013-01-02,8,39,9,6,M, 
49146,2013-01-02,8,39,36,20,M, 
49147,2013-01-02,8,39,103,1,M, 
49148,2013-01-02,9,4,9,217,M,SN BR HZ
49149,2013-01-02,9,4,27,14,M,SN BR HZ
49150,2013-01-02,9,4,90,2,M,SN BR HZ
49151,2013-01-02,9,4,96,4,M,SN BR HZ
49152,2013-01-02,9,4,97,2,M,SN BR HZ
49153,2013-01-02,9,24,6,21,M,SN BR HZ
49154,2013-01-02,9,24,43,10,M,SN BR HZ
49155,2013-01-02,9,24,76,1,M,SN BR HZ
49156,2013-01-02,9,24,97,5,M,SN BR HZ
49157,2013-01-02,10,11,9,15,M,RA
49158,2013-01-02,10,11,61,1,M,RA
49159,2013-01-02,10,11,68,43,M,RA
49160,2013-01-02,10,11,87,3,M,RA
49161,2013-01-02,10,22,9,40,M,RA
49162,2013-01-02,10,22,68,54,M,RA
49163,2013-01-02,10,27,9,70,M,RA
49164,2013-01-02,10,27,21,1,M,RA
49165,2013-01-02,10,27,68,30,M,RA
49166,2013-01-02,10,27,80,1,M,RA
49167,2013-01-02,11,12,16,47,11,RA BR
49168,2013-01-02,11,12,37,19,11,RA BR
49169,2013-01-02,11,43,16,70,11,RA BR
49170,2013-01-02,11,43,37,17,11,RA BR
49171,2013-01-02,11,43,73,1,11,RA BR
49172,2013-01-02,11,43,93,1,11,RA BR
49173,2013-01-02,12,5,16,31,M, 
49174,2013-01-02,12,5,37,15,M, 
49175,2013-01-02,12,10,5,113,M, 
49176,2013-01-02,12,10,21,1,M, 
49177,2013-01-02,12,10,37,18,M, 
49178,2013-01-02,12,41,16,59,M, 
49179,2013-01-02,12,41,61,1,M, 
49180,2013-01-02,12,41,68,31,M, 
49181,2013-01-02,12,44,5,43,M, 
49182,2013-01-02,12,44,68,63,M, 
49183,2013-01-02,12,44,93,2,M, 
49184,2013-01-02,12,44,94,2,M, 
49185,2013-01-02,13,15,5,27,M, 
49186,2013-01-02,13,15,15,5,M, 
49187,2013-01-02,13,15,45,102,M, 
49188,2013-01-02,13,15,61,6,M, 
49189,2013-01-02,13,25,9,145,M, 
49190,2013-01-02,13,25,45,108,M, 
49191,2013-01-02,13,25,81,12,M, 
49192,2013-01-02,13,32,9,49,M, 
49193,2013-01-02,13,32,45,67,M, 
49194,2013-01-02,13,32,93,2,M, 
49195,2013-01-02,13,37,5,74,M, 
49196,2013-01-02,13,37,45,41,M, 
49197,2013-01-02,13,40,5,39,M, 
49198,2013-01-02,13,40,15,2,M, 
49199,2013-01-02,13,40,45,72,M, 
49200,2013-01-02,13,40,55,3,M, 
49201,2013-01-02,14,2,5,86,-2, 
49202,2013-01-02,14,2,11,2,-2, 
49203,2013-01-02,14,2,44,126,-2, 
49204,2013-01-02,14,6,9,155,-2, 
49205,2013-01-02,14,6,45,82,-2, 
49206,2013-01-02,14,38,9,141,-2, 
49207,2013-01-02,14,38,45,83,-2, 
49208,2013-01-02,14,38,52,3,-2, 
49209,2013-01-02,14,38,98,3,-2, 
49210,2013-01-02,14,42,5,28,-2, 
49211,2013-01-02,14,42,45,76,-2, 
49212,2013-01-02,14,42,82,2,-2, 
49213,2013-01-02,15,19,15,6,-10, 
49214,2013-01-02,15,19,16,17,-10, 
49215,2013-01-02,15,19,39,1,-10, 
49216,2013-01-02,15,19,69,1,-10, 
49217,2013-01-02,15,19,83,8,-10, 
49218,2013-01-02,16,14,9,18,M, 
49219,2013-01-02,16,14,25,19,M, 
49220,2013-01-02,16,14,33,2,M, 
49221,2013-01-02,16,14,50,1,M, 
49222,2013-01-02,16,45,9,25,M, 
49223,2013-01-02,16,45,26,2,M, 
49224,2013-01-02,16,45,34,1,M, 
49225,2013-01-02,16,45,50,1,M, 
49226,2013-01-02,17,9,5,39,M, 
49227,2013-01-02,17,9,42,11,M, 
49228,2013-01-02,17,9,45,69,M, 
49229,2013-01-02,17,18,5,47,M, 
49230,2013-01-02,17,18,37,6,M, 
49231,2013-01-02,17,18,72,1,M, 
49232,2013-01-02,17,23,5,55,M, 
49233,2013-01-02,17,23,29,2,M, 
49234,2013-01-02,17,23,45,40,M, 
49235,2013-01-02,17,23,56,5,M, 
49236,2013-01-02,17,26,5,51,M, 
49237,2013-01-02,17,26,45,70,M, 
49238,2013-01-02,17,31,9,30,M, 
49239,2013-01-02,17,31,45,77,M, 
49240,2013-01-02,17,31,67,17,M, 
49241,2013-01-02,17,34,9,57,M, 
49242,2013-01-02,17,34,31,1,M, 
49243,2013-01-02,17,34,45,92,M, 
49244,2013-01-02,17,34,52,1,M, 
49245,2013-01-02,17,34,93,1,M, 
49246,2013-01-02,18,36,9,49,-10,HZ
49247,2013-01-02,18,36,30,2,-10,HZ
49248,2013-01-02,18,36,44,56,-10,HZ
49249,2013-01-02,19,30,16,132,-5,SN
49250,2013-01-02,19,30,44,270,-5,SN
49251,2013-01-02,19,30,51,3,-5,SN
49252,2013-01-02,19,30,65,3,-5,SN
49253,2013-01-02,20,17,9,78,M,HZ
49254,2013-01-02,20,17,37,63,M,HZ
49255,2013-01-02,20,17,48,170,M,HZ
49256,2013-01-03,1,1,9,8,M, 
49257,2013-01-03,1,1,28,8,M, 
49258,2013-01-03,1,1,93,5,M, 
49259,2013-01-03,2,16,16,61,-13, 
49260,2013-01-03,2,16,25,171,-13, 
49261,2013-01-03,2,16,39,1,-13, 
49262,2013-01-03,2,16,50,1,-13, 
49263,2013-01-03,3,21,5,51,-2, 
49264,2013-01-03,3,21,44,82,-2, 
49265,2013-01-03,3,21,91,1,-2, 
49266,2013-01-03,3,29,8,88,-2, 
49267,2013-01-03,3,29,41,21,-2, 
49268,2013-01-03,3,29,45,62,-2, 
49269,2013-01-03,3,33,9,104,-2, 
49270,2013-01-03,3,33,44,262,-2, 
49271,2013-01-03,3,33,93,3,-2, 
49272,2013-01-03,4,8,5,42,-12, 
49273,2013-01-03,4,8,23,12,-12, 
49274,2013-01-03,4,8,59,1,-12, 
49275,2013-01-03,4,8,100,2,-12, 
49276,2013-01-03,5,35,16,23,M, 
49277,2013-01-03,5,35,24,4,M, 
49278,2013-01-03,5,35,50,4,M, 
49279,2013-01-03,5,35,66,17,M, 
49280,2013-01-03,6,7,5,94,-12,RA
49281,2013-01-03,6,7,7,4,-12,RA
49282,2013-01-03,6,7,23,26,-12,RA
49283,2013-01-03,6,7,93,3,-12,RA
49284,2013-01-03,6,13,5,88,-12,RA
49285,2013-01-03,6,13,36,105,-12,RA
49286,2013-01-03,6,13,93,2,-12,RA
49287,2013-01-03,7,3,5,41,M, 
49288,2013-01-03,7,3,45,64,M, 
49289,2013-01-03,7,20,5,160,M, 
49290,2013-01-03,7,20,18,4,M, 
49291,2013-01-03,7,20,41,31,M, 
49292,2013-01-03,7,28,5,38,M, 
49293,2013-01-03,7,28,35,2,M, 
49294,2013-01-03,7,28,45,66,M, 
49295,2013-01-03,8,39,9,8,M,RA HZ
49296,2013-01-03,8,39,36,9,M,RA HZ
49297,2013-01-03,8,39,103,1,M,RA HZ
49298,2013-01-03,9,4,9,54,M,SN HZ
49299,2013-01-03,9,4,27,8,M,SN HZ
49300,2013-01-03,9,4,96,1,M,SN HZ
49301,2013-01-03,9,4,97,1,M,SN HZ
49302,2013-01-03,9,24,6,36,M,SN HZ
49303,2013-01-03,9,24,76,1,M,SN HZ
49304,2013-01-03,9,24,97,9,M,SN HZ
49305,2013-01-03,10,11,9,8,M,RA DZ BR
49306,2013-01-03,10,11,68,36,M,RA DZ BR
49307,2013-01-03,10,11,87,3,M,RA DZ BR
49308,2013-01-03,10,22,9,70,M,RA DZ BR
49309,2013-01-03,10,22,54,1,M,RA DZ BR
49310,2013-01-03,10,22,68,58,M,RA DZ BR
49311,2013-01-03,10,27,9,38,M,RA DZ BR
49312,2013-01-03,10,27,21,1,M,RA DZ BR
49313,2013-01-03,10,27,68,35,M,RA DZ BR
49314,2013-01-03,11,12,16,48, 2,RA DZ BR
49315,2013-01-03,11,12,37,19, 2,RA DZ BR
49316,2013-01-03,11,12,79,4, 2,RA DZ BR
49317,2013-01-03,11,43,16,85, 2,RA DZ BR
49318,2013-01-03,11,43,37,22, 2,RA DZ BR
49319,2013-01-03,12,5,16,29,M,RA BR
49320,2013-01-03,12,5,32,2,M,RA BR
49321,2013-01-03,12,5,37,9,M,RA BR
49322,2013-01-03,12,10,5,43,M,RA BR
49323,2013-01-03,12,10,21,1,M,RA BR
49324,2013-01-03,12,10,37,25,M,RA BR
49325,2013-01-03,12,41,16,70,M,RA BR
49326,2013-01-03,12,41,61,1,M,RA BR
49327,2013-01-03,12,41,68,33,M,RA BR
49328,2013-01-03,12,44,5,37,M,RA BR
49329,2013-01-03,12,44,68,45,M,RA BR
49330,2013-01-03,12,44,93,6,M,RA BR
49331,2013-01-03,12,44,94,2,M,RA BR
49332,2013-01-03,13,15,5,69,M, 
49333,2013-01-03,13,15,15,5,M, 
49334,2013-01-03,13,15,17,2,M, 
49335,2013-01-03,13,15,45,110,M, 
49336,2013-01-03,13,15,61,4,M, 
49337,2013-01-03,13,15,93,1,M, 
49338,2013-01-03,13,25,9,146,M, 
49339,2013-01-03,13,25,12,1,M, 
49340,2013-01-03,13,25,45,85,M, 
49341,2013-01-03,13,25,81,5,M, 
49342,2013-01-03,13,32,9,27,M, 
49343,2013-01-03,13,32,45,47,M, 
49344,2013-01-03,13,32,51,1,M, 
49345,2013-01-03,13,37,5,29,M, 
49346,2013-01-03,13,37,15,3,M, 
49347,2013-01-03,13,37,45,58,M, 
49348,2013-01-03,13,40,5,22,M, 
49349,2013-01-03,13,40,15,3,M, 
49350,2013-01-03,13,40,45,52,M, 
49351,2013-01-03,14,2,5,73,-6, 
49352,2013-01-03,14,2,44,136,-6, 
49353,2013-01-03,14,2,93,4,-6, 
49354,2013-01-03,14,6,9,97,-6, 
49355,2013-01-03,14,6,45,83,-6, 
49356,2013-01-03,14,38,9,20,-6, 
49357,2013-01-03,14,38,45,85,-6, 
49358,2013-01-03,14,38,52,1,-6, 
49359,2013-01-03,14,38,93,3,-6, 
49360,2013-01-03,14,38,98,2,-6, 
49361,2013-01-03,14,42,5,26,-6, 
49362,2013-01-03,14,42,45,69,-6, 
49363,2013-01-03,15,19,15,27,-15, 
49364,2013-01-03,15,19,16,31,-15, 
49365,2013-01-03,15,19,75,1,-15, 
49366,2013-01-03,15,19,83,6,-15, 
49367,2013-01-03,16,14,9,8,M, 
49368,2013-01-03,16,14,25,12,M, 
49369,2013-01-03,16,14,33,1,M, 
49370,2013-01-03,16,14,50,1,M, 
49371,2013-01-03,16,45,9,30,M, 
49372,2013-01-03,16,45,26,8,M, 
49373,2013-01-03,17,9,5,31,M,BR
49374,2013-01-03,17,9,42,1,M,BR
49375,2013-01-03,17,9,45,98,M,BR
49376,2013-01-03,17,18,5,12,M,BR
49377,2013-01-03,17,18,37,10,M,BR
49378,2013-01-03,17,18,72,1,M,BR
49379,2013-01-03,17,23,5,59,M,BR
49380,2013-01-03,17,23,29,2,M,BR
49381,2013-01-03,17,23,45,33,M,BR
49382,2013-01-03,17,26,5,47,M,BR
49383,2013-01-03,17,26,45,62,M,BR
49384,2013-01-03,17,31,9,54,M,BR
49385,2013-01-03,17,31,45,91,M,BR
49386,2013-01-03,17,31,67,2,M,BR
49387,2013-01-03,17,34,9,65,M,BR
49388,2013-01-03,17,34,45,114,M,BR
49389,2013-01-03,17,34,52,2,M,BR
49390,2013-01-03,18,36,9,70,-5, 
49391,2013-01-03,18,36,30,2,-5, 
49392,2013-01-03,18,36,44,68,-5, 
49393,2013-01-03,19,30,16,110, 1,SN HZ
49394,2013-01-03,19,30,44,342, 1,SN HZ
49395,2013-01-03,19,30,51,2, 1,SN HZ
49396,2013-01-03,20,17,9,118,M,BR
49397,2013-01-03,20,17,37,103,M,BR
49398,2013-01-03,20,17,48,223,M,BR
49399,2013-01-03,20,17,71,2,M,BR
49400,2013-01-04,1,1,9,24,M, 
49401,2013-01-04,1,1,28,3,M, 
49402,2013-01-04,1,1,51,3,M, 
49403,2013-01-04,2,16,16,68, 3, 
49404,2013-01-04,2,16,25,184, 3, 
49405,2013-01-04,2,16,50,2, 3, 
49406,2013-01-04,3,21,5,37,-1, 
49407,2013-01-04,3,21,44,89,-1, 
49408,2013-01-04,3,29,8,49,-1, 
49409,2013-01-04,3,29,41,22,-1, 
49410,2013-01-04,3,29,45,87,-1, 
49411,2013-01-04,3,29,56,2,-1, 
49412,2013-01-04,3,33,9,131,-1, 
49413,2013-01-04,3,33,44,174,-1, 
49414,2013-01-04,4,8,5,27,-10,RA BR
49415,2013-01-04,4,8,23,17,-10,RA BR
49416,2013-01-04,4,8,59,2,-10,RA BR
49417,2013-01-04,5,35,16,23,M, 
49418,2013-01-04,5,35,24,7,M, 
49419,2013-01-04,5,35,49,2,M, 
49420,2013-01-04,5,35,50,3,M, 
49421,2013-01-04,5,35,66,25,M, 
49422,2013-01-04,6,7,5,51,-8,RA BR
49423,2013-01-04,6,7,23,36,-8,RA BR
49424,2013-01-04,6,7,93,3,-8,RA BR
49425,2013-01-04,6,13,5,65,-8,RA BR
49426,2013-01-04,6,13,36,96,-8,RA BR
49427,2013-01-04,6,13,93,6,-8,RA BR
49428,2013-01-04,7,3,5,87,M, 
49429,2013-01-04,7,3,45,84,M, 
49430,2013-01-04,7,20,5,57,M, 
49431,2013-01-04,7,20,18,3,M, 
49432,2013-01-04,7,20,41,20,M, 
49433,2013-01-04,7,28,5,37,M, 
49434,2013-01-04,7,28,45,58,M, 
49435,2013-01-04,8,39,9,2,M,RA DZ
49436,2013-01-04,8,39,36,16,M,RA DZ
49437,2013-01-04,9,4,9,255,M, 
49438,2013-01-04,9,4,27,8,M, 
49439,2013-01-04,9,4,90,1,M, 
49440,2013-01-04,9,4,97,1,M, 
49441,2013-01-04,9,4,101,1,M, 
49442,2013-01-04,9,24,6,132,M, 
49443,2013-01-04,9,24,43,20,M, 
49444,2013-01-04,9,24,60,2,M, 
49445,2013-01-04,9,24,76,1,M, 
49446,2013-01-04,9,24,97,2,M, 
49447,2013-01-04,10,11,9,40,M, 
49448,2013-01-04,10,11,61,6,M, 
49449,2013-01-04,10,11,68,37,M, 
49450,2013-01-04,10,11,86,1,M, 
49451,2013-01-04,10,11,87,2,M, 
49452,2013-01-04,10,22,9,38,M, 
49453,2013-01-04,10,22,68,51,M, 
49454,2013-01-04,10,27,9,67,M, 
49455,2013-01-04,10,27,21,2,M, 
49456,2013-01-04,10,27,68,28,M, 
49457,2013-01-04,10,27,93,2,M, 
49458,2013-01-04,11,12,16,55,-3,BR
49459,2013-01-04,11,12,37,9,-3,BR
49460,2013-01-04,11,12,86,1,-3,BR
49461,2013-01-04,11,43,16,72,-3,BR
49462,2013-01-04,11,43,37,15,-3,BR
49463,2013-01-04,11,43,73,1,-3,BR
49464,2013-01-04,12,5,16,37,M,HZ
49465,2013-01-04,12,5,20,1,M,HZ
49466,2013-01-04,12,5,37,14,M,HZ
49467,2013-01-04,12,5,93,6,M,HZ
49468,2013-01-04,12,10,5,106,M,HZ
49469,2013-01-04,12,10,37,13,M,HZ
49470,2013-01-04,12,41,16,79,M,HZ
49471,2013-01-04,12,41,61,2,M,HZ
49472,2013-01-04,12,41,68,50,M,HZ
49473,2013-01-04,12,41,93,2,M,HZ
49474,2013-01-04,12,44,5,33,M,HZ
49475,2013-01-04,12,44,62,3,M,HZ
49476,2013-01-04,12,44,68,47,M,HZ
49477,2013-01-04,12,44,94,3,M,HZ
49478,2013-01-04,13,15,5,108,M, 
49479,2013-01-04,13,15,15,16,M, 
49480,2013-01-04,13,15,45,122,M, 
49481,2013-01-04,13,25,9,135,M, 
49482,2013-01-04,13,25,45,101,M, 
49483,2013-01-04,13,25,81,8,M, 
49484,2013-01-04,13,32,9,33,M, 
49485,2013-01-04,13,32,19,1,M, 
49486,2013-01-04,13,32,45,53,M, 
49487,2013-01-04,13,32,58,1,M, 
49488,2013-01-04,13,37,5,102,M, 
49489,2013-01-04,13,37,15,2,M, 
49490,2013-01-04,13,37,45,52,M, 
49491,2013-01-04,13,40,5,48,M, 
49492,2013-01-04,13,40,15,2,M, 
49493,2013-01-04,13,40,45,70,M, 
49494,2013-01-04,14,2,5,109,-1, 
49495,2013-01-04,14,2,11,4,-1, 
49496,2013-01-04,14,2,44,174,-1, 
49497,2013-01-04,14,2,93,2,-1, 
49498,2013-01-04,14,6,9,93,-1, 
49499,2013-01-04,14,6,45,55,-1, 
49500,2013-01-04,14,38,9,98,-1, 
49501,2013-01-04,14,38,45,82,-1, 
49502,2013-01-04,14,38,52,3,-1, 
49503,2013-01-04,14,38,98,1,-1, 
49504,2013-01-04,14,42,5,17,-1, 
49505,2013-01-04,14,42,45,74,-1, 
49506,2013-01-04,15,19,15,6,-4,BR HZ
49507,2013-01-04,15,19,16,34,-4,BR HZ
49508,2013-01-04,15,19,69,1,-4,BR HZ
49509,2013-01-04,15,19,75,2,-4,BR HZ
49510,2013-01-04,15,19,83,6,-4,BR HZ
49511,2013-01-04,16,14,9,36,M, 
49512,2013-01-04,16,14,25,5,M, 
49513,2013-01-04,16,14,33,2,M, 
49514,2013-01-04,16,14,50,1,M, 
49515,2013-01-04,16,45,9,19,M, 
49516,2013-01-04,16,45,26,9,M, 
49517,2013-01-04,17,9,5,41,M, 
49518,2013-01-04,17,9,42,4,M, 
49519,2013-01-04,17,9,45,80,M, 
49520,2013-01-04,17,9,93,1,M, 
49521,2013-01-04,17,18,5,20,M, 
49522,2013-01-04,17,18,37,12,M, 
49523,2013-01-04,17,18,72,2,M, 
49524,2013-01-04,17,23,5,17,M, 
49525,2013-01-04,17,23,29,1,M, 
49526,2013-01-04,17,23,45,40,M, 
49527,2013-01-04,17,23,56,5,M, 
49528,2013-01-04,17,26,5,65,M, 
49529,2013-01-04,17,26,45,68,M, 
49530,2013-01-04,17,31,9,41,M, 
49531,2013-01-04,17,31,45,102,M, 
49532,2013-01-04,17,31,67,16,M, 
49533,2013-01-04,17,31,98,5,M, 
49534,2013-01-04,17,34,9,76,M, 
49535,2013-01-04,17,34,31,4,M, 
49536,2013-01-04,17,34,45,109,M, 
49537,2013-01-04,17,34,52,1,M, 
49538,2013-01-04,18,36,9,92, 1,RA
49539,2013-01-04,18,36,30,3, 1,RA
49540,2013-01-04,18,36,44,41, 1,RA
49541,2013-01-04,19,30,16,85, 1, 
49542,2013-01-04,19,30,44,199, 1, 
49543,2013-01-04,19,30,65,1, 1, 
49544,2013-01-04,20,17,9,85,M,RA
49545,2013-01-04,20,17,37,72,M,RA
49546,2013-01-04,20,17,48,192,M,RA
49547,2013-01-05,1,1,9,84,M, 
49548,2013-01-05,1,1,28,9,M, 
49549,2013-01-05,1,1,51,4,M, 
49550,2013-01-05,2,16,16,81, 7, 
49551,2013-01-05,2,16,25,219, 7, 
49552,2013-01-05,2,16,50,2, 7, 
49553,2013-01-05,3,21,5,30, 1,RA
49554,2013-01-05,3,21,44,111, 1,RA
49555,2013-01-05,3,21,91,6, 1,RA
49556,2013-01-05,3,29,8,24, 1,RA
49557,2013-01-05,3,29,41,44, 1,RA
49558,2013-01-05,3,29,45,77, 1,RA
49559,2013-01-05,3,33,9,380, 1,RA
49560,2013-01-05,3,33,44,377, 1,RA
49561,2013-01-05,4,8,5,4,-4,RA BR
49562,2013-01-05,4,8,23,15,-4,RA BR
49563,2013-01-05,4,8,59,1,-4,RA BR
49564,2013-01-05,4,8,93,6,-4,RA BR
49565,2013-01-05,4,8,100,4,-4,RA BR
49566,2013-01-05,5,35,16,57,M, 
49567,2013-01-05,5,35,49,1,M, 
49568,2013-01-05,5,35,50,5,M, 
49569,2013-01-05,5,35,66,16,M, 
49570,2013-01-05,6,7,5,133,-7,RA DZ BR
49571,2013-01-05,6,7,23,28,-7,RA DZ BR
49572,2013-01-05,6,13,5,66,-7,RA DZ BR
49573,2013-01-05,6,13,36,102,-7,RA DZ BR
49574,2013-01-05,6,13,93,3,-7,RA DZ BR
49575,2013-01-05,7,3,5,111,M, 
49576,2013-01-05,7,3,45,128,M, 
49577,2013-01-05,7,20,5,79,M, 
49578,2013-01-05,7,20,41,52,M, 
49579,2013-01-05,7,28,5,41,M, 
49580,2013-01-05,7,28,35,3,M, 
49581,2013-01-05,7,28,45,105,M, 
49582,2013-01-05,8,39,36,12,M,RA DZ SN FG+ BR
49583,2013-01-05,8,39,103,1,M,RA DZ SN FG+ BR
49584,2013-01-05,9,4,9,203,M,BR HZ
49585,2013-01-05,9,4,27,13,M,BR HZ
49586,2013-01-05,9,4,90,2,M,BR HZ
49587,2013-01-05,9,4,96,2,M,BR HZ
49588,2013-01-05,9,4,97,2,M,BR HZ
49589,2013-01-05,9,24,6,84,M,BR HZ
49590,2013-01-05,9,24,43,39,M,BR HZ
49591,2013-01-05,9,24,60,2,M,BR HZ
49592,2013-01-05,9,24,76,1,M,BR HZ
49593,2013-01-05,9,24,97,4,M,BR HZ
49594,2013-01-05,10,11,9,92,M, 
49595,2013-01-05,10,11,68,69,M, 
49596,2013-01-05,10,11,87,2,M, 
49597,2013-01-05,10,22,9,38,M, 
49598,2013-01-05,10,22,68,64,M, 
49599,2013-01-05,10,27,9,82,M, 
49600,2013-01-05,10,27,21,2,M, 
49601,2013-01-05,10,27,68,56,M, 
49602,2013-01-05,10,27,80,1,M, 
49603,2013-01-05,11,12,16,99,-1,RA
49604,2013-01-05,11,12,37,26,-1,RA
49605,2013-01-05,11,12,79,7,-1,RA
49606,2013-01-05,11,12,93,2,-1,RA
49607,2013-01-05,11,43,16,132,-1,RA
49608,2013-01-05,11,43,37,20,-1,RA
49609,2013-01-05,11,43,73,3,-1,RA
49610,2013-01-05,12,5,16,50,M, 
49611,2013-01-05,12,5,20,2,M, 
49612,2013-01-05,12,5,32,2,M, 
49613,2013-01-05,12,5,37,21,M, 
49614,2013-01-05,12,10,5,145,M, 
49615,2013-01-05,12,10,21,3,M, 
49616,2013-01-05,12,10,37,24,M, 
49617,2013-01-05,12,41,16,84,M, 
49618,2013-01-05,12,41,68,39,M, 
49619,2013-01-05,12,41,93,2,M, 
49620,2013-01-05,12,44,5,34,M, 
49621,2013-01-05,12,44,62,1,M, 
49622,2013-01-05,12,44,68,80,M, 
49623,2013-01-05,12,44,94,1,M, 
49624,2013-01-05,13,15,5,97,M, 
49625,2013-01-05,13,15,15,5,M, 
49626,2013-01-05,13,15,17,1,M, 
49627,2013-01-05,13,15,45,153,M, 
49628,2013-01-05,13,15,61,4,M, 
49629,2013-01-05,13,25,9,258,M, 
49630,2013-01-05,13,25,45,122,M, 
49631,2013-01-05,13,25,81,5,M, 
49632,2013-01-05,13,32,9,75,M, 
49633,2013-01-05,13,32,19,2,M, 
49634,2013-01-05,13,32,45,53,M, 
49635,2013-01-05,13,32,58,4,M, 
49636,2013-01-05,13,37,5,55,M, 
49637,2013-01-05,13,37,15,3,M, 
49638,2013-01-05,13,37,45,70,M, 
49639,2013-01-05,13,40,5,89,M, 
49640,2013-01-05,13,40,15,9,M, 
49641,2013-01-05,13,40,45,104,M, 
49642,2013-01-05,13,40,51,1,M, 
49643,2013-01-05,13,40,55,5,M, 
49644,2013-01-05,14,2,5,9, 5, 
49645,2013-01-05,14,2,44,186, 5, 
49646,2013-01-05,14,6,9,153, 5, 
49647,2013-01-05,14,6,45,89, 5, 
49648,2013-01-05,14,38,9,91, 5, 
49649,2013-01-05,14,38,45,168, 5, 
49650,2013-01-05,14,38,52,2, 5, 
49651,2013-01-05,14,38,98,3, 5, 
49652,2013-01-05,14,42,5,86, 5, 
49653,2013-01-05,14,42,45,110, 5, 
49654,2013-01-05,14,42,82,1, 5, 
49655,2013-01-05,15,19,15,6, 3, 
49656,2013-01-05,15,19,16,74, 3, 
49657,2013-01-05,15,19,39,4, 3, 
49658,2013-01-05,15,19,69,4, 3, 
49659,2013-01-05,15,19,75,3, 3, 
49660,2013-01-05,15,19,83,22, 3, 
49661,2013-01-05,15,19,88,1, 3, 
49662,2013-01-05,16,14,9,46,M, 
49663,2013-01-05,16,14,15,5,M, 
49664,2013-01-05,16,14,25,25,M, 
49665,2013-01-05,16,14,33,2,M, 
49666,2013-01-05,16,45,9,7,M, 
49667,2013-01-05,16,45,26,10,M, 
49668,2013-01-05,16,45,34,1,M, 
49669,2013-01-05,17,9,5,46,M,RA
49670,2013-01-05,17,9,42,7,M,RA
49671,2013-01-05,17,9,45,91,M,RA
49672,2013-01-05,17,9,93,3,M,RA
